Artikelnummer;Bezeichnung;Netto;EAN
L3710099;SUPER FERBY® natur schwarz;680;4084900450154
L3710250;SUPER FERBY® natur gold;750;4084900450420
L3710251;SUPER FERBY® natur silber;750;4084900450437
L3710500;SUPER FERBY® natur 4-Color;760;4084900451762
L3711060;SUPER FERBY® natur Etui K06 basic;4,080.00;4084900450024
L3711061;SUPER FERBY® natur Etui K06 WALDORF;4,080.00;4084900451137
L3711120;SUPER FERBY® natur Etui K12 basic;8,160.00;4084900450031
L3711121;SUPER FERBY® natur Etui K12 WALDORF;8,160.00;4084900451144
L3711180;SUPER FERBY® natur Etui M18;12,900.00;4084900451250
L3711181;SUPER FERBY® Astoria natur Etui M18;12,900.00;4084900309193
L3712960;SUPER FERBY® natur Holzaufsteller H96;65,280.00;4084900450581
L3713360;SUPER FERBY® natur Dose RP36;24,480.00;4084900450284
L3713361;SUPER FERBY® 4 Color natur Dose RP36;27,550.00;4084900451786
L3720001;SUPER FERBY® weiß;680;4084900450604
L3720004;SUPER FERBY® zinkgelb;680;4084900450611
L3720007;SUPER FERBY® zitron;680;4084900450628
L3720013;SUPER FERBY® orange;680;4084900450635
L3720018;SUPER FERBY® scharlach dunkel;680;4084900450642
L3720027;SUPER FERBY® karmin hell;680;4084900450659
L3720029;SUPER FERBY® krapplackrosa;680;4084900450666
L3720032;SUPER FERBY® fleischfarben hell;680;4084900450673
L3720034;SUPER FERBY® karmoisin;680;4084900451274
L3720038;SUPER FERBY® violett dunkel;680;4084900450680
L3720039;SUPER FERBY® violett hell;680;4084900450697
L3720046;SUPER FERBY® smalteblau;680;4084900450703
L3720047;SUPER FERBY® lichtblau;680;4084900450710
L3720051;SUPER FERBY® preußischblau;680;4084900450727
L3720053;SUPER FERBY® pfauenblau;680;4084900450734
L3720054;SUPER FERBY® türkis;680;4084900450741
L3720061;SUPER FERBY® viridian;680;4084900450758
L3720067;SUPER FERBY® wiesengrün;680;4084900450765
L3720070;SUPER FERBY® maigrün;680;4084900450772
L3720076;SUPER FERBY® van-Dyck-braun;680;4084900450789
L3720090;SUPER FERBY® venezianischrot;680;4084900450796
L3720097;SUPER FERBY® mittelgrau;680;4084900450802
L3720099;SUPER FERBY® schwarz;680;4084900450819
L3720231;SUPER FERBY® metallic braun;750;4084900451519
L3720232;SUPER FERBY® metallic gelb;750;4084900451526
L3720233;SUPER FERBY® metallic grün;750;4084900451533
L3720234;SUPER FERBY® metallic lila;750;4084900451540
L3720235;SUPER FERBY® metallic blau;750;4084900451564
L3720236;SUPER FERBY® metallic pink;750;4084900451557
L3720237;SUPER FERBY® metallic türkis;750;4084900451571
L3720238;SUPER FERBY® champagne;750;4084900451588
L3720239;SUPER FERBY® bronze;750;4084900451595
L3720240;SUPER FERBY® kupfer;750;4084900451601
L3720250;SUPER FERBY® gold;750;4084900450826
L3720251;SUPER FERBY® silber;750;4084900450833
L3720304;SUPER FERBY® leuchtgelb;725;4084900451335
L3720313;SUPER FERBY® leuchtorange;725;4084900451342
L3720328;SUPER FERBY® leuchtrosa;725;4084900451359
L3720335;SUPER FERBY® leuchtviolett;725;4084900451366
L3720347;SUPER FERBY® leuchtblau;725;4084900451373
L3720371;SUPER FERBY® leuchtgrün;725;4084900451380
L3721060;SUPER FERBY® Kartonetui K06 basic;4,080.00;4084900451090
L3721062;SUPER FERBY® Kartonetui K06 metallic;4,500.00;4084900451748
L3721063;SUPER FERBY® Kartonetui K06 neon;4,350.00;4084900451328
L3721065;SUPER FERBY® Kartonetui K06 Pastel;4,080.00;4084900309254
L3721120;SUPER FERBY® Kartonetui K12 basic;8,160.00;4084900451083
L3721122;SUPER FERBY® Kartonetui K12 metallic;9,000.00;4084900451731
L3721123;SUPER FERBY® Kartonetui K12 WALDORF;8,160.00;4084900308004
L3721180;SUPER FERBY® Metalletui M18;12,900.00;4084900451267
L3721181;SUPER FERBY® Astoria Etui M18;12,900.00;4084900309230
L3722960;SUPER FERBY® Holzaufsteller H96;65,280.00;4084900451120
L3723182;SUPER FERBY® Runddose RP18;12,240.00;4084900451489
L3723360;SUPER FERBY® Dose C36;24,480.00;4084900451243
L3723361;SUPER FERBY® Dose RP36 gold und silber;27,000.00;4084900301647
L3723362;SUPER FERBY® Dose C36 metallic;27,000.00;4084900451793
L3724144;SUPER FERBY® Holzkasten H144;97,920.00;4084900451236
L3726039;SUPER FERBY® Holzaufsteller, inkl. Bestückung;179,520.00;n.a.
L3790504;SUPER FERBY® DUO rot/blau;830;4084900452226
L3791069;SUPER FERBY® DUO Etui K06;5,100.00;4084900451854
L3810001;GROOVE Jumbo weiß;735;4084900301708
L3810004;GROOVE Jumbo zinkgelb;735;4084900301715
L3810007;GROOVE Jumbo zitron;735;4084900301722
L3810013;GROOVE Jumbo orange;735;4084900301739
L3810018;GROOVE Jumbo scharlach dunkel;735;4084900301685
L3810027;GROOVE Jumbo karmin hell;735;4084900301746
L3810029;GROOVE Jumbo krapplackrosa;735;4084900301753
L3810032;GROOVE Jumbo fleischfarben hell;735;4084900301760
L3810038;GROOVE Jumbo violett dunkel;735;4084900301777
L3810039;GROOVE Jumbo violett hell;735;4084900301784
L3810046;GROOVE Jumbo smalteblau;735;4084900301791
L3810047;GROOVE Jumbo lichtblau;735;4084900301807
L3810051;GROOVE Jumbo preußischblau;735;4084900301814
L3810054;GROOVE Jumbo türkis;735;4084900301821
L3810067;GROOVE Jumbo wiesengrün;735;4084900301838
L3810070;GROOVE Jumbo maigrün;735;4084900301845
L3810076;GROOVE Jumbo van-Dyck-braun;735;4084900301852
L3810090;GROOVE Jumbo venezianischrot;735;4084900301869
L3810097;GROOVE Jumbo mittelgrau;735;4084900301876
L3810099;GROOVE Jumbo schwarz;735;4084900301883
L3810250;GROOVE Jumbo gold;805;4084900301890
L3810251;GROOVE Jumbo silber;805;4084900301906
L3810304;GROOVE Jumbo leuchtgelb;775;4084900301913
L3810328;GROOVE Jumbo leuchtrosa;775;4084900301920
L3811050;GROOVE Jumbo Kartonetui K05;3,675.00;4084900303078
L3811100;GROOVE Jumbo Kartonetui K10;7,250.00;4084900303085
L3812960;GROOVE Jumbo Holzaufsteller H96;69,560.00;4084900303092
L3814144;GROOVE Jumbo Holzkasten H144;107,000.00;4084900303399
L3816110;GROOVE / GROOVE SLIM Holzaufsteller für Einzelfarben, bestückt;274,320.00;n.a.
L3817002;GROOVE Jumbo Display D149;125,000.00;4084900307076
L3830001;GROOVE Triple 1 weiß;910;4084900308035
L3830004;GROOVE Triple 1 zinkgelb;910;4084900308066
L3830007;GROOVE Triple 1 zitron;910;4084900308097
L3830009;GROOVE Triple 1 chromgelb dunkel;910;4084900309377
L3830013;GROOVE Triple 1 orange;910;4084900308127
L3830021;GROOVE Triple 1 geranium hell;910;4084900308158
L3830027;GROOVE Triple 1 karmin hell;910;4084900308189
L3830028;GROOVE Triple 1 purpurrosa;910;4084900308219
L3830032;GROOVE Triple 1 fleischfarben hell;910;4084900308240
L3830034;GROOVE Triple 1 karmoisin;910;4084900308271
L3830044;GROOVE Triple 1 kobalt hell;910;4084900309384
L3830047;GROOVE Triple 1 lichtblau;910;4084900308301
L3830051;GROOVE Triple 1 preußischblau;910;4084900308332
L3830054;GROOVE Triple 1 aquamarine;910;4084900309391
L3830067;GROOVE Triple 1 wiesengrün;910;4084900308363
L3830070;GROOVE Triple 1 maigrün;910;4084900308394
L3830076;GROOVE Triple 1 van-Dyck-braun;910;4084900308424
L3830090;GROOVE Triple 1 venezianischrot;910;4084900308455
L3830099;GROOVE Triple 1 schwarz;910;4084900308486
L3830250;GROOVE Triple 1 gold;1,020.00;4084900308516
L3830251;GROOVE Triple 1 silber;1,020.00;4084900308547
L3830534;GROOVE Triple 1 erika;1,020.00;4084900309407
L3831060;GROOVE Triple 1 Kartonetui K06;5,480.00;4084900308578
L3831120;GROOVE Triple 1 Kartonetui K12;10,500.00;4084900308592
L3832480;GROOVE Triple 1 Holzaufsteller H48 + 2 Spitzer;46,000.00;4084900302163
L3832720;GROOVE Triple 1 Holzaufsteller H72;65,520.00;4084900308615
L3833080;GROOVE Triple 1 Runddose RP08;7,900.00;4084900309285
L3837001;GROOVE Triple 1 Display D50 Version D/GB;52,500.00;4084900308646
L3930001;FARB-RIESE® natur weiß;680;4084900420430
L3930004;FARB-RIESE® natur zinkgelb;680;4084900420379
L3930007;FARB-RIESE® natur zitron;680;4084900420331
L3930013;FARB-RIESE® natur orange;680;4084900420386
L3930018;FARB-RIESE® natur scharlach dunkel;680;4084900420317
L3930027;FARB-RIESE® natur karmin hell;680;4084900420393
L3930029;FARB-RIESE® natur krapplackrosa;680;4084900420454
L3930032;FARB-RIESE® natur fleischfarben hell;680;4084900420447
L3930034;FARB-RIESE® natur karmoisin;680;4084900422359
L3930038;FARB-RIESE® natur violett dunkel;680;4084900420355
L3930039;FARB-RIESE® natur violett hell;680;4084900420492
L3930046;FARB-RIESE® natur smalteblau;680;4084900420508
L3930047;FARB-RIESE® natur lichtblau;680;4084900420409
L3930051;FARB-RIESE® natur preußischblau;680;4084900420300
L3930053;FARB-RIESE® natur pfauenblau;680;4084900420522
L3930054;FARB-RIESE® natur türkis;680;4084900420485
L3930061;FARB-RIESE® natur viridian;680;4084900420515
L3930067;FARB-RIESE® natur wiesengrün;680;4084900420324
L3930070;FARB-RIESE® natur maigrün;680;4084900420416
L3930076;FARB-RIESE® natur van-Dyck-braun;680;4084900420362
L3930090;FARB-RIESE® natur venezianischrot;680;4084900420423
L3930097;FARB-RIESE® natur mittelgrau;680;4084900420539
L3930099;FARB-RIESE® natur schwarz;680;4084900420348
L3930231;FARB-RIESE® natur metallicbraun;750;4084900420782
L3930232;FARB-RIESE® natur metallicgelb;750;4084900420799
L3930233;FARB-RIESE® natur metallicgrün;750;4084900420805
L3930234;FARB-RIESE® natur metalliclila;750;4084900420812
L3930250;FARB-RIESE® natur gold;750;4084900420478
L3930251;FARB-RIESE® natur silber;750;4084900420461
L3930304;FARB-RIESE® natur leuchtgelb;720;4084900420553
L3930313;FARB-RIESE® natur leuchtorange;720;4084900420584
L3930317;FARB-RIESE® natur leuchtrot;720;4084900422403
L3930328;FARB-RIESE® natur leuchtrosa;720;4084900420591
L3930347;FARB-RIESE® natur leuchtblau;720;4084900420577
L3930371;FARB-RIESE® natur leuchtgrün;720;4084900420560
L3930500;FARB-RIESE® natur 4-Color;760;4084900420645
L3931060;FARB-RIESE® natur Etui K06 basic;4,080.00;4084900410219
L3931120;FARB-RIESE® natur Etui K12 basic;8,160.00;4084900410233
L3931124;FARB-RIESE® SKIN TONES Etui K12;8,160.00;4084900421994
L3931180;FARB-RIESE® natur Etui M18;13,010.00;4084900422069
L3932960;FARB-RIESE® natur Holzaufsteller H96;64,900.00;4084900410264
L3933365;FARB-RIESE® natur Plastikdose C36 4-Color;27,550.00;4084900420621
L3936049;FARB-RIESE® natur Display 28 Einzelfarben;462,720.00;4084900307120
L3940001;FARB-RIESE® weiß;680;4084900270646
L3940004;FARB-RIESE® zinkgelb;680;4084900270585
L3940007;FARB-RIESE® zitron;680;4084900270547
L3940013;FARB-RIESE® orange;680;4084900270592
L3940018;FARB-RIESE® scharlach dunkel;680;4084900270516
L3940027;FARB-RIESE® karmin hell;680;4084900270608
L3940029;FARB-RIESE® krapplackrosa;680;4084900270660
L3940032;FARB-RIESE® fleischfarben hell;680;4084900270653
L3940034;FARB-RIESE® karmoisin;680;4084900270950
L3940038;FARB-RIESE® violett dunkel;680;4084900270561
L3940039;FARB-RIESE® violett hell;680;4084900270707
L3940046;FARB-RIESE® smalteblau;680;4084900270714
L3940047;FARB-RIESE® lichtblau;680;4084900270615
L3940051;FARB-RIESE® preußischblau;680;4084900270509
L3940053;FARB-RIESE® pfauenblau;680;4084900270738
L3940054;FARB-RIESE® türkis;680;4084900270691
L3940061;FARB-RIESE® viridian;680;4084900270721
L3940067;FARB-RIESE® wiesengrün;680;4084900270530
L3940070;FARB-RIESE® maigrün;680;4084900270622
L3940076;FARB-RIESE® van-Dyck-braun;680;4084900270578
L3940090;FARB-RIESE® venezianischrot;680;4084900270639
L3940097;FARB-RIESE® mittelgrau;680;4084900270745
L3940099;FARB-RIESE® schwarz;680;4084900270554
L3940231;FARB-RIESE® metallic braun;750;4084900270851
L3940232;FARB-RIESE® metallic gelb;750;4084900270868
L3940233;FARB-RIESE® metallic grün;750;4084900270875
L3940234;FARB-RIESE® metallic lila;750;4084900270882
L3940250;FARB-RIESE® gold;750;4084900270684
L3940251;FARB-RIESE® silber;750;4084900270677
L3940304;FARB-RIESE® leuchtgelb;725;4084900270769
L3940313;FARB-RIESE® leuchtorange;725;4084900270790
L3940317;FARB-RIESE® leuchtrot;725;4084900271513
L3940328;FARB-RIESE® leuchtrosa;725;4084900270806
L3940347;FARB-RIESE® leuchtblau;725;4084900270783
L3940371;FARB-RIESE® leuchtgrün;725;4084900270776
L3941060;FARB-RIESE® Kartonetui K06 basic;4,060.00;4084900270004
L3941062;FARB-RIESE® Kartonetui K06 metallic;4,490.00;4084900270899
L3941063;FARB-RIESE® Kartonetui K06 neon;4,340.00;4084900270103
L3941120;FARB-RIESE® Kartonetui K12 basic;8,160.00;4084900271452
L3941181;FARB-RIESE® Metalletui M18;13,010.00;4084900271629
L3942960;FARB-RIESE® Holzaufsteller H96;65,280.00;4084900270097
L3942962;FARB-RIESE® Holzaufsteller H96 met+neon;72,200.00;4084900270165
L3943600;FARB-RIESE® Metalldose M60;42,500.00;4084900270080
L3944144;FARB-RIESE® Holzkasten H144;97,920.00;4084900270905
L3946049;FARB-RIESE® Display mit 28 Einzelfarben;462,720.00;n.a.
L3960304;MEGALINER leuchtgelb;725;4084900280386
L3960313;MEGALINER leuchtorange;725;4084900280669
L3960328;MEGALINER leuchtrosa;725;4084900280409
L3960347;MEGALINER leuchtblau;725;4084900280683
L3960371;MEGALINER leuchtgrün;725;4084900280393
L3968001;MEGALINER SB-Beutel SB04 sortiert;3,050.00;4084900281482
L4410001;Kreidemarker 2-4 mm weiß;1,650.00;4084900407059
L4411040;Kreidemarker Set 2-4 mm;6,400.00;4084900407110
L4420001;Kreidemarker 15 mm weiß;3,200.00;4084900407097
L5550010;LYRA Charcoals Dünn 15 Stk Kartonetui;2,900.00;4084900503157
L5550020;LYRA Charcoals Medium 15 Stk Kartonetui;3,600.00;4084900503218
L5550021;LYRA Charcoals Medium 25 Stk Kartonetui;5,000.00;4084900503232
L5550030;LYRA Charcoals Dick 5 Stk Kartonetui;2,100.00;4084900503256
L5550040;LYRA Charcoals Chunky 1 Stk Kartonetui;2,100.00;4084900503195
L5551100;LYRA Charcoals sortiert 10 Stk Kartonetui;2,700.00;4084900503171
L5611120;AQUACOLOR Etui M12;6,520.00;4084900530627
L5611240;AQUACOLOR Etui M24;13,040.00;4084900530641
L5611480;AQUACOLOR Etui M48;26,080.00;4084900531143
L5620102;Graphitkreide LYRA perm 2B;650;4084900550298
L5620106;Graphitkreide LYRA perm 6B;650;4084900551097
L5620109;Graphitkreide LYRA perm 9B;650;4084900551110
L5623240;Graphitkreide LYRA perm Dose C24 sortiert;15,600.00;4084900551080
L5630102;Graphitkreide LYRA aqua 2B;650;4084900551431
L5630106;Graphitkreide LYRA aqua 6B;650;4084900551448
L5630109;Graphitkreide LYRA aqua 9B;650;4084900551455
L5633240;Graphitkreide LYRA aqua Dose C24 sortiert;15,600.00;4084900551516
L5641121;Pastellkreiden Etui K12 Brauntöne;7,910.00;4084900580998
L5641122;Pastellkreiden Etui K12 Grautöne;7,910.00;4084900581001
L5651120;POLYCRAYON soft Etui K12;6,120.00;4084900501061
L5651240;POLYCRAYON soft Etui K24;12,440.00;4084900501030
L5700001;LYRAX Wachs-Riese weiß;600;4084900570470
L5700007;LYRAX Wachs-Riese zitron;600;4084900570364
L5700013;LYRAX Wachs-Riese orange;600;4084900570371
L5700017;LYRAX Wachs-Riese zinnober;600;4084900570388
L5700032;LYRAX Wachs-Riese fleischfarben hell;600;4084900570562
L5700034;LYRAX Wachs-Riese karmoisin;600;4084900570401
L5700038;LYRAX Wachs-Riese violett dunkel;600;4084900570418
L5700043;LYRAX Wachs-Riese kobalt dunkel;600;4084900570425
L5700047;LYRAX Wachs-Riese lichtblau;600;4084900570517
L5700059;LYRAX Wachs-Riese Hooker`s grün;600;4084900570456
L5700080;LYRAX Wachs-Riese umber;600;4084900570555
L5700099;LYRAX Wachs-Riese schwarz;600;4084900570494
L5701060;LYRAX Wachs-Riese Etui K06;3,600.00;4084900570005
L5701120;LYRAX Wachs-Riese Etui K12;7,200.00;4084900570012
L5703480;LYRAX Wachs-Riese GH48 + 1 Spitzer;28,800.00;4084900502679
L5706029;LYRAX Display für Etuis und Einzelfarben (bestückt);172,800.00;n.a.
L6520002;AQUA BRUSH DUO strohgelb;720;4084900661680
L6520005;AQUA BRUSH DUO kadmium zitron;720;4084900661710
L6520006;AQUA BRUSH DUO Chromgelb hell;720;4084900603512
L6520007;AQUA BRUSH DUO zitron;720;4084900661741
L6520008;AQUA BRUSH DUO kadmium dunkel;720;4084900661772
L6520009;AQUA BRUSH DUO Chromgelb dkl;720;4084900603550
L6520013;AQUA BRUSH DUO orange;720;4084900661802
L6520015;AQUA BRUSH DUO saturnrot;720;4084900661833
L6520017;AQUA BRUSH DUO Zinnober;720;4084900603598
L6520021;AQUA BRUSH DUO geranium hell;720;4084900661864
L6520024;AQUA BRUSH DUO karminrosa;720;4084900661895
L6520026;AQUA BRUSH DUO karmin dunkel;720;4084900661925
L6520027;AQUA BRUSH DUO Karmin hell;720;4084900603635
L6520037;AQUA BRUSH DUO Blauviolett;720;4084900603673
L6520044;AQUA BRUSH DUO kobalt hell;720;4084900661956
L6520047;AQUA BRUSH DUO lichtblau;720;4084900661987
L6520048;AQUA BRUSH DUO bergblau;720;4084900662014
L6520051;AQUA BRUSH DUO preußischblau;720;4084900662045
L6520055;AQUA BRUSH DUO nachtgrün;720;4084900662076
L6520061;AQUA BRUSH DUO Viridian;720;4084900603710
L6520067;AQUA BRUSH DUO wiesengrün;720;4084900662106
L6520068;AQUA BRUSH DUO moosgrün;720;4084900662137
L6520070;AQUA BRUSH DUO maigrün;720;4084900662168
L6520073;AQUA BRUSH DUO Olivgrün;720;4084900603758
L6520075;AQUA BRUSH DUO sepia dunkel;720;4084900662199
L6520076;AQUA BRUSH DUO van-Dyck-braun;720;4084900662229
L6520082;AQUA BRUSH DUO Braunocker;720;4084900603796
L6520083;AQUA BRUSH DUO goldocker;720;4084900662250
L6520084;AQUA BRUSH DUO Siena natur;720;4084900603833
L6520087;AQUA BRUSH DUO ocker gebrannt;720;4084900662281
L6520090;AQUA BRUSH DUO venezianischrot;720;4084900662311
L6520091;AQUA BRUSH DUO pompejanischrot;720;4084900662342
L6520092;AQUA BRUSH DUO Indischrot;720;4084900603871
L6520095;AQUA BRUSH DUO Hellgrau kalt;720;4084900603918
L6520097;AQUA BRUSH DUO Mittelgrau kalt;720;4084900603956
L6520099;AQUA BRUSH DUO schwarz;720;4084900662373
L6521120;AQUA BRUSH DUO Etui K12;8,750.00;4084900661628
L6521240;AQUA BRUSH DUO Etui K24;18,300.00;4084900661659
L6521360;AQUA BRUSH DUO Etui K36;27,850.00;4084900601242
L6751100;LYRA ARTPen Metalletui M10;4,900.00;4084900600498
L6751200;LYRA ARTPen Metalletui M20;9,800.00;4084900600528
L6751300;LYRA ARTPen Metalletui M30;14,700.00;4084900600559
L6751400;LYRA ARTPen Metalletui M40;19,600.00;4084900600580
L6751500;LYRA ARTPen Metalletui M50;24,500.00;4084900600610
L6770006;GRADUATE Fineliner chromgelb hell;400;4084900601938
L6770009;GRADUATE Fineliner chromgelb dunkel;400;4084900601969
L6770013;GRADUATE Fineliner orange;400;4084900601990
L6770018;GRADUATE Fineliner scharlach dunkel;400;4084900602065
L6770026;GRADUATE Fineliner karmin dunkel;400;4084900602652
L6770028;GRADUATE Fineliner purpurrosa;400;4084900602683
L6770030;GRADUATE Fineliner fleischfarben dunkel;400;4084900602713
L6770033;GRADUATE Fineliner bordeaux;400;4084900603345
L6770034;GRADUATE Fineliner karmoisin;400;4084900602744
L6770037;GRADUATE Fineliner blauviolett;400;4084900602775
L6770039;GRADUATE Fineliner violett hell;400;4084900603314
L6770046;GRADUATE Fineliner smalteblau;400;4084900602805
L6770048;GRADUATE Fineliner bergblau;400;4084900602836
L6770050;GRADUATE Fineliner ultramarin dunkel;400;4084900602867
L6770051;GRADUATE Fineliner preußischblau;400;4084900603284
L6770054;GRADUATE Fineliner türkis;400;4084900603475
L6770059;GRADUATE Fineliner hooker's grün;400;4084900603253
L6770061;GRADUATE Fineliner viridian;400;4084900602928
L6770062;GRADUATE Fineliner französischgrün;400;4084900602959
L6770063;GRADUATE Fineliner saftgrün;400;4084900602898
L6770070;GRADUATE Fineliner maigrün;400;4084900602980
L6770076;GRADUATE Fineliner van-Dyck-braun;400;4084900603444
L6770090;GRADUATE Fineliner venezianischrot;400;4084900603048
L6770092;GRADUATE Fineliner indischrot;400;4084900603017
L6770096;GRADUATE Fineliner silbergrau kalt;400;4084900603079
L6770097;GRADUATE Fineliner mittelgrau;400;4084900603109
L6770099;GRADUATE Fineliner schwarz;400;4084900603130
L6770304;GRADUATE Fineliner leuchtgelb;400;4084900603161
L6770313;GRADUATE Fineliner leuchtorange;400;4084900603192
L6770371;GRADUATE Fineliner leuchtgrün;400;4084900603222
L6771060;GRADUATE Fineliner Kunststoffetui PW06;2,500.00;4084900601655
L6771100;GRADUATE Fineliner Metalletui M10;4,200.00;4084900601518
L6771120;GRADUATE Fineliner Kunststoffetui PW12;4,800.00;4084900601426
L6771150;GRADUATE Fineliner Box A M15;6,300.00;4084900603369
L6771151;GRADUATE Fineliner Box B M15;6,300.00;4084900603390
L6771200;GRADUATE Fineliner Metalletui M20;8,400.00;4084900601488
L6771240;GRADUATE Fineliner Kunststoffetui PW24;9,600.00;4084900601402
L6773018;GRADUATE Fineliner Plastikdose 50 Stück rot;380;4084900601709
L6773051;GRADUATE Fineliner Plastikdose 50 Stück blau;380;4084900601761
L6773099;GRADUATE Fineliner Plastikdose 50 Stück schwarz;380;4084900601785
L6773500;GRADUATE Fineliner Plastikdose V50 sort. 12 Farben;380;4084900601686
L6777002;GRADUATE Fineliner plexiglass display for single colours + content;172,800.00;4084900901656
L7301150;Spitzer einfach GROOVE Jumbo K24;340;4084900701362
L7301171;Spitzer einfach GROOVE Triple 1 K20 Version 2014;1,155.00;4084900702062
L7301190;Spitzer Monochrome Display K20;1,200.00;4084900702291
L7302110;Spitzer einfach Leichtmetall K24;275;4084900820162
L7302210;Spitzer zweifach Leichtmetall K12;535;4084900820117
L7303110;Spitzer einfach PRO NATURA Buche K24;570;4084900410677
L7303220;Spitzer zweifach PRO NATURA Buche K16;1,085.00;4084900410653
L7304100;Spitzer für extra lange Minenspitze;165;4084900702147
L7307100;Dosenspitzer mit Radierer 2-in-1;920;4084900702116
L7311140;Spitzerdose einfach COLORSTRIPE K10;865;4084900701355
L7311210;Spitzerdose zweifach K10;1,030.00;4084900820131
L7311220;Spitzerdose zweifach 3-flächig K06;2,055.00;4084900820438
L7311250;Spitzerdose zweifach GROOVE Jumbo K12;995;4084900701324
L7313110;Spitzerdose einfach Wachs-Riese K10;2,800.00;4084900440407
L7321660;Spitzmaschine bis 12mm;5,925.00;4084900830079
L7321790;Spitzmaschine LYRA 7 bis 12 mm blau/gelb;8,850.00;4084900830130
L7322770;Spitzmaschine LYRA bis 12 mm Metallgehäuse;25,250.00;4084900830024
L7322777;Spitzmaschine 7322770: Ersatzfräser;6,300.00;4084900700587
L7401400;Radierer Kautschuk weiß K40;111;4084900840139
L7402400;Radierer Kautschuk KOMBI Blei/Tinte K40 EAN;174;4084900840122
L7410200;Radierer Kunststoff ORLOW TECHNO K20;210;4084900840009
L7411300;Radierer Kunststoff LYRATO K30;186;4084900840054
L7412300;Radierer Kunststoff KOMBI Blei/Tinte K30;165;4084900840115
L7413300;Radierer Kunststoff LYRA weiß K30;113;4084900840450
L7414900;Radierer Orlow Tech Dose K90;15,030.00;4084900702178
L7417201;Radierer Temagraph Display K20;572;4084900702000
L7417202;Radierer Orlow Tech Display K20;370;4084900702277
L7427001;Radierer Temagraph Display K30;620;4084900701935
L7801620;PRO NATURA Verlängerer für Farb-Riese V10;1,875.00;4084900420263
L7807150;PRO NATURA Verlängerer V05 natur;2,330.00;4084900420164
L8117121;LYRA Malkasten Deckfarben F12;3,700.00;4084900861011
L8117241;LYRA Malkasten Deckfarben F24;5,620.00;4084900861004
